order_id,store_name,created_At,packaged_time,total
QC_IN_402-7358921-5085136,TTA2,2026-05-18T18:11:44.000Z,1779108180601,4
QC_IN_407-9206063-7766731,TTA1,2026-05-18T18:08:27.000Z,1779108145856,5
QC_IN_405-3860926-4171502,TTA1,2026-05-18T18:06:43.000Z,1779107895475,2
QC_IN_405-9367854-4073962,TTA2,2026-05-18T18:06:55.000Z,1779107852307,2
QC_IN_408-9444608-7913162,TTA2,2026-05-18T18:01:29.000Z,1779107573435,5
QC_IN_405-9898700-3198759,TTA2,2026-05-18T18:07:16.000Z,1779107905393,6
QC_IN_408-0316629-1548352,TTA2,2026-05-18T18:04:08.000Z,1779107743594,8
QC_IN_405-6240779-0789904,TTA1,2026-05-18T18:06:46.000Z,1779107878042,4
QC_IN_407-6895564-5633127,TTA2,2026-05-18T18:01:43.000Z,1779107620183,6
QC_IN_403-6834686-1539545,TTA2,2026-05-18T17:53:07.000Z,1779107023804,2
QC_IN_402-0128387-1595533_1,TTA1,2026-05-18T17:49:06.000Z,1779106737107,0
QC_IN_171-6263681-4515542,TTA2,2026-05-18T17:58:05.000Z,1779107358891,2
QC_IN_402-6334749-4661168,TTA1,2026-05-18T17:57:54.000Z,1779107404663,5
QC_IN_406-6965104-3905168,TTA2,2026-05-18T17:56:02.000Z,1779107340218,8
QC_IN_407-2834510-7673940,TTA1,2026-05-18T17:53:31.000Z,1779107258520,14
QC_IN_406-7800633-4963561,TTA1,2026-05-18T17:57:05.000Z,1779107448235,6
QC_IN_402-4478124-9966720,TTA2,2026-05-18T17:52:09.000Z,1779106973602,1
QC_IN_404-0364415-5672372,TTA2,2026-05-18T17:55:25.000Z,1779107221786,8
QC_IN_403-9753379-1714705,TTA2,2026-05-18T17:51:55.000Z,1779106979156,1
QC_IN_408-4703856-3141168,TTA1,2026-05-18T17:52:40.000Z,1779107036726,2
QC_IN_402-0128387-1595533,TTA1,2026-05-18T17:46:30.000Z,1779106737107,17
QC_IN_404-2162511-3607537,TTA2,2026-05-18T17:47:03.000Z,1779106674970,1
QC_IN_403-1684118-7956364,TTA1,2026-05-18T17:50:03.000Z,1779106864236,1
QC_IN_402-0571782-4363521,TTA1,2026-05-18T17:43:00.000Z,1779106437519,1
QC_IN_171-1427946-6745957,TTA1,2026-05-18T17:46:52.000Z,1779106794963,5
QC_IN_402-9865148-7791507,TTA1,2026-05-18T17:49:50.000Z,1779106831219,1
QC_IN_404-2433597-6166761,TTA1,2026-05-18T17:51:42.000Z,1779106939120,1
QC_IN_403-5672871-4681918,TTA1,2026-05-18T17:41:56.000Z,1779106455820,5
QC_IN_406-1122994-5283551,TTA2,2026-05-18T17:36:40.000Z,1779106048434,2
QC_IN_403-5667429-0959513,TTA1,2026-05-18T17:40:11.000Z,1779106257865,1
QC_IN_408-4487858-4037969,TTA2,2026-05-18T17:19:30.000Z,1779105134882,12
QC_IN_406-2866300-3908357,TTA2,2026-05-18T17:29:46.000Z,1779105678893,4
QC_IN_405-8963225-8321164,TTA1,2026-05-18T17:41:10.000Z,1779106489872,14
QC_IN_171-6999353-3518756,TTA2,2026-05-18T17:36:49.000Z,1779106162870,9
QC_IN_408-0210130-1973967,TTA1,2026-05-18T17:24:14.000Z,1779105616223,15
QC_IN_405-7645674-3049917,TTA2,2026-05-18T17:31:53.000Z,1779105891009,16
QC_IN_171-7526719-3237931,TTA2,2026-05-18T17:35:31.000Z,1779106099490,13
QC_IN_403-2764052-9559559,TTA2,2026-05-18T17:38:52.000Z,1779106198567,1
QC_IN_402-0400309-4720310,TTA1,2026-05-18T17:37:32.000Z,1779106159909,7
QC_IN_405-1037180-3649960,TTA2,2026-05-18T17:33:22.000Z,1779105843156,2
QC_IN_171-3198991-9502703,TTA2,2026-05-18T17:30:08.000Z,1779105736476,2
QC_IN_404-3967810-9694740,TTA2,2026-05-18T17:29:50.000Z,1779105713640,8
QC_IN_405-1326182-4084355,TTA2,2026-05-18T17:20:38.000Z,1779105094950,2
QC_IN_403-0840270-1617940,TTA1,2026-05-18T17:25:36.000Z,1779105566586,7
QC_IN_408-3962235-8014726,TTA1,2026-05-18T17:23:21.000Z,1779105340094,4
QC_IN_406-7731206-6339551,TTA2,2026-05-18T17:19:21.000Z,1779105041390,4
QC_IN_405-2286520-9202730,TTA1,2026-05-18T17:20:50.000Z,1779105373088,14
QC_IN_171-9245505-1929156,TTA1,2026-05-18T17:26:12.000Z,1779105422816,1
QC_IN_402-8692786-6966711,TTA1,2026-05-18T17:19:50.000Z,1779105066088,2
QC_IN_402-9176000-8776306,TTA1,2026-05-18T17:22:59.000Z,1779105352748,9
QC_IN_405-0928054-3552328,TTA1,2026-05-18T17:19:33.000Z,1779105032291,1
QC_IN_402-0657870-7795506,TTA2,2026-05-18T17:16:50.000Z,1779104840862,2
QC_IN_408-8898331-7397918,TTA2,2026-05-18T17:07:18.000Z,1779104393533,6
QC_IN_402-7477924-0361120,TTA2,2026-05-18T17:14:53.000Z,1779104727935,2
QC_IN_406-9779051-1163560,TTA2,2026-05-18T17:07:08.000Z,1779104363827,11
QC_IN_408-1671493-0205164,TTA2,2026-05-18T17:15:07.000Z,1779104762061,1
QC_IN_402-9505911-3011558,TTA1,2026-05-18T17:04:49.000Z,1779104957369,2
QC_IN_406-6386420-5985951,TTA2,2026-05-18T17:09:56.000Z,1779104451114,2
QC_IN_408-8913772-5886763,TTA2,2026-05-18T17:09:49.000Z,1779104447846,2
QC_IN_402-4287112-7061157,TTA2,2026-05-18T17:06:10.000Z,1779104350228,10
QC_IN_405-1512383-3521915,TTA1,2026-05-18T17:07:59.000Z,1779104504239,14
QC_IN_407-9205644-8083535,TTA2,2026-05-18T17:05:57.000Z,1779104212123,2
QC_IN_402-6388895-1993925,TTA2,2026-05-18T17:05:20.000Z,1779104298684,11
QC_IN_404-7783629-7184341,TTA1,2026-05-18T17:10:17.000Z,1779104522135,3
QC_IN_405-6778882-4275510,TTA2,2026-05-18T17:04:38.000Z,1779104155916,6
QC_IN_405-4370355-2573934,TTA1,2026-05-18T17:04:35.000Z,1779104139468,1
