order_id,store_name,created_At,packaged_time,total
QC_IN_171-1051476-8457919,TML7,2026-05-18T11:32:40.000Z,1779084396118,8
QC_IN_406-2903137-1585118,TML7,2026-05-18T11:35:27.000Z,1779084550625,10
QC_IN_405-6354533-2498722,TML7,2026-05-18T11:35:03.000Z,1779084461217,1
QC_IN_402-4323515-5921116,TML7,2026-05-18T11:25:49.000Z,1779083978684,12
QC_IN_403-9039222-4665938,TMK6,2026-05-18T11:40:11.000Z,1779084779716,11
QC_IN_406-9041975-8436308,TML7,2026-05-18T11:34:48.000Z,1779084463801,3
QC_IN_405-1898240-3609118,TML7,2026-05-18T11:35:19.000Z,1779084448631,1
QC_IN_403-1061579-0577959,TMK6,2026-05-18T11:35:05.000Z,1779084475370,6
QC_IN_403-2586479-7169939,TMK6,2026-05-18T11:34:48.000Z,1779084377570,4
QC_IN_402-4532422-6052330,TML7,2026-05-18T11:29:55.000Z,1779084337353,3
QC_IN_171-6295850-7260352,TML7,2026-05-18T11:28:56.000Z,1779084395387,20
QC_IN_171-0747045-2596310,TMK6,2026-05-18T11:40:58.000Z,1779084732696,1
QC_IN_408-6514353-4773968,TML7,2026-05-18T11:30:18.000Z,1779084174263,2
QC_IN_402-2274169-7757922,TMK6,2026-05-18T11:32:57.000Z,1779084330716,8
QC_IN_402-6534239-5937133,TML7,2026-05-18T11:32:27.000Z,1779084251749,1
QC_IN_404-6958613-0221169,TML7,2026-05-18T11:27:30.000Z,1779083945713,2
QC_IN_408-7218384-8167516,TMK6,2026-05-18T11:32:08.000Z,1779084163479,1
QC_IN_402-9856431-0939500,TML7,2026-05-18T11:28:06.000Z,1779084042696,3
QC_IN_404-6386693-8087508,TML7,2026-05-18T11:06:22.000Z,1779082834595,7
QC_IN_403-7953757-8573134,TML7,2026-05-18T11:27:12.000Z,1779083938553,4
QC_IN_404-9415823-4409111,TML7,2026-05-18T11:22:40.000Z,1779083614101,1
QC_IN_171-1212610-6259534,TMK6,2026-05-18T11:25:44.000Z,1779083957729,2
QC_IN_407-7386309-5129124,TMK6,2026-05-18T11:21:04.000Z,1779083594850,1
