order_id,store_name,created_At,packaged_time,total
QC_IN_407-3053899-8703531,TNA4,2026-05-18T12:22:15.000Z,1779087200306,6
QC_IN_405-1482415-5229956,TNA3,2026-05-18T12:15:34.000Z,1779086866973,7
QC_IN_171-0326904-2637107,TNA4,2026-05-18T12:15:26.000Z,1779086793055,6
QC_IN_408-2728721-1957913,TNA4,2026-05-18T12:22:53.000Z,1779087266263,6
QC_IN_405-2021261-0368363,TNA3,2026-05-18T12:16:10.000Z,1779086879598,5
QC_IN_407-2713610-3945155,TNA3,2026-05-18T12:14:06.000Z,1779086702001,2
QC_IN_402-2669533-4503548,TNA4,2026-05-18T12:18:50.000Z,1779087033715,12
QC_IN_404-2863728-5984357,TNA4,2026-05-18T11:58:37.000Z,1779085973231,13
QC_IN_403-0484222-1492367,TNA4,2026-05-18T12:17:35.000Z,1779086910306,1
QC_IN_404-5016126-4398727,TNA4,2026-05-18T12:11:32.000Z,1779086596340,5
QC_IN_171-1290425-3242735,TNA4,2026-05-18T12:12:24.000Z,1779086720062,6
QC_IN_402-6248900-4605138,TNA3,2026-05-18T12:14:13.000Z,1779086741706,1
QC_IN_405-0014484-9109120,TNA3,2026-05-18T12:15:49.000Z,1779086823733,1
QC_IN_408-4202283-3513100,TNA4,2026-05-18T12:10:32.000Z,1779086553501,7
QC_IN_171-1830343-8232352,TNA4,2026-05-18T12:14:18.000Z,1779086721819,1
QC_IN_403-9679856-0100359,TNA4,2026-05-18T12:09:20.000Z,1779086437539,3
QC_IN_407-2399005-6368327,TNA3,2026-05-18T12:12:07.000Z,1779086601849,4
QC_IN_403-2330411-4120308,TNA3,2026-05-18T12:03:52.000Z,1779086060355,1
QC_IN_406-4756461-9068312,TNA3,2026-05-18T12:05:09.000Z,1779086146900,1
QC_IN_407-8312118-7280319,TNA4,2026-05-18T11:57:04.000Z,1779085783625,18
QC_IN_403-6161085-6421904,TNA3,2026-05-18T11:56:22.000Z,1779085682746,10
QC_IN_407-4708822-6257962,TNA4,2026-05-18T12:07:38.000Z,1779086424828,9
QC_IN_407-5554211-4742761,TNA4,2026-05-18T11:59:27.000Z,1779085880619,1
QC_IN_406-2087113-3194747,TNA4,2026-05-18T12:04:42.000Z,1779086146168,3
QC_IN_405-4097811-9062767,TNA4,2026-05-18T12:06:50.000Z,1779086245520,1
QC_IN_404-0762955-5322758,TNA4,2026-05-18T12:03:12.000Z,1779086107428,6
QC_IN_171-8852467-3438716,TNA4,2026-05-18T11:56:08.000Z,1779085841306,21
QC_IN_404-0053296-0520305,TNA4,2026-05-18T12:05:30.000Z,1779086194317,1
QC_IN_408-8996730-5725915,TNA3,2026-05-18T12:07:01.000Z,1779086271275,3
QC_IN_402-0666706-9485908,TNA4,2026-05-18T12:01:29.000Z,1779086121700,12
QC_IN_171-8517599-8452300,TNA4,2026-05-18T11:59:33.000Z,1779085991076,12
QC_IN_408-9062680-7541147,TNA4,2026-05-18T11:57:58.000Z,1779085894641,24
QC_IN_403-5935897-1546711,TNA4,2026-05-18T11:58:57.000Z,1779085854924,2
QC_IN_403-8749401-3211561,TNA3,2026-05-18T11:58:59.000Z,1779085867239,5
QC_IN_403-2413351-9333952,TNA4,2026-05-18T11:55:48.000Z,1779085714840,10
QC_IN_403-9449736-2536366,TNA4,2026-05-18T11:55:02.000Z,1779085557915,1
QC_IN_408-7805413-8046739,TNA4,2026-05-18T11:55:13.000Z,1779085607565,6
QC_IN_403-7020279-5298726,TNA3,2026-05-18T11:50:00.000Z,1779085432705,8
QC_IN_407-0487926-9393126,TNA4,2026-05-18T11:52:17.000Z,1779085546394,8
QC_IN_404-4980824-6190736,TNA3,2026-05-18T11:49:49.000Z,1779085578791,7
QC_IN_403-0198363-4008311,TNA4,2026-05-18T11:48:26.000Z,1779085260721,10
QC_IN_171-7161387-3373122,TNA3,2026-05-18T11:48:51.000Z,1779085260970,5
QC_IN_406-0263228-4019507,TNA4,2026-05-18T11:52:53.000Z,1779085465931,1
QC_IN_404-7274515-7665100,TNA4,2026-05-18T11:53:01.000Z,1779085565273,9
QC_IN_402-3397806-1109948,TNA4,2026-05-18T11:51:29.000Z,1779085488839,9
QC_IN_404-3636359-7045128,TNA3,2026-05-18T11:54:27.000Z,1779085495603,1
QC_IN_403-1571048-8365920,TNA3,2026-05-18T11:52:52.000Z,1779085511066,5
QC_IN_407-0086855-5797939,TNA4,2026-05-18T11:50:41.000Z,1779085388545,4
QC_IN_408-0750331-9747510,TNA4,2026-05-18T11:51:20.000Z,1779085370482,1
QC_IN_406-2278603-0568367,TNA4,2026-05-18T11:47:19.000Z,1779085124927,7
QC_IN_406-7595418-8397901,TNA3,2026-05-18T11:47:29.000Z,1779085121920,4
